ticker,adtv_10d,total_opt_vol,sum_oi,unique_strikes,med_rel_spread,ivxvol_sum,nearest_expiry,unique_strikes_near,opt_vol_near,oi_near,med_rel_spread_near,low_adtv_flag,low_adtv_cut,atm_iv_pct,_grp,mean_atm_iv,std_atm_iv,mean_optvol_near,atm_iv_z,vol_ratio,suspicious_flag
NICE,493600,5004,3762,7,0.12189616252821668,8205.24,2025-10-17,6,4502,2500,0.12286177732414588,True,14334680.00000001,73.633076171875,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.16721092200838783,0.06750456143895248,False
NOW,1152180,3836,9371,22,1.0128575177118866,2596.93,2025-10-17,22,3711,9219,1.1067961165048543,True,14334680.00000001,58.86881951904298,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.6245953104794201,0.05564403098621782,False
NRG,2167150,2543,2799,6,1.8222222222222222,1985.04,2025-10-17,5,2389,2757,2.0,True,14334680.00000001,63.74547973632813,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,-0.516597079211901,0.25276451671855316,False
NTR,2602670,454,776,2,0.6666666666666666,277.76,2025-10-17,2,454,776,0.6666666666666666,True,14334680.00000001,88.28162890625,mining,98.95338873650046,41.52811534498759,8375.411764705883,-0.25697674314369107,0.05420629012094225,False
NUE,1246650,1764,10564,10,2.0,2610.83,2025-10-17,10,1764,10564,2.0,True,14334680.00000001,60.644924804687506,mining,98.95338873650046,41.52811534498759,8375.411764705883,-0.9224705627397741,0.21061651051396946,False
NVDA,172691150,1814946,2807662,57,0.042553191489361625,1119692.17,2025-10-17,52,1319888,2243653,0.05128205128205125,False,14334680.00000001,49.34132690429688,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.9197491056027282,19.790861969910285,False
NVTS,91705660,74447,100272,18,0.18181818181818177,166161.8,2025-10-17,16,62388,82251,0.1228464419475656,False,14334680.00000001,205.46923632812496,chips,87.10723650750882,35.79945756047588,32872.31707317073,3.3062512084343094,1.8978887268922997,False
NXE,12575120,4733,162570,9,0.22222222222222215,7863.3099999999995,2025-10-17,3,1303,24916,1.7142857142857144,True,14334680.00000001,100.00025390625001,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,0.07547372614188629,0.13786193607546032,False
NXPI,2412630,1024,1110,4,1.935483870967742,800.85,2025-10-17,2,657,874,1.935483870967742,True,14334680.00000001,61.40175317382814,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.7180411404350612,0.01998642196525359,False
OKLO,25105740,107103,125453,56,0.19157806962685014,175795.65,2025-10-17,51,82286,102336,0.23529411764705888,False,14334680.00000001,152.29516040039059,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,0.9294933170175651,8.706145258561266,False
OKTA,2467410,2519,14219,11,0.6666666666666666,1435.93,2025-10-17,10,1760,13737,0.6666666666666667,True,14334680.00000001,58.6918193359375,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.6300786289025951,0.026390055116072047,False
ON,8568460,15921,38096,17,0.3013937282229966,14812.279999999999,2025-10-17,13,12132,34569,0.6218995765275257,True,14334680.00000001,83.789224609375,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.09268330092791809,0.36906433985153203,False
ORCL,20277940,334514,436661,76,0.09326424870466327,340814.48,2025-10-17,73,257057,347287,0.12423247179780099,False,14334680.00000001,101.02588549804688,ai,79.03060400604784,32.27975642585164,66691.78947368421,0.6813955223771097,3.8544024988478025,False
ORLA,3556360,338,2542,2,0.19710144927536233,253.33999999999997,2025-11-21,2,338,2542,0.19710144927536233,True,14334680.00000001,70.16631396484375,mining,98.95338873650046,41.52811534498759,8375.411764705883,-0.6931948279500066,0.04035622480369709,False
PAAS,6781110,4925,15222,11,0.33333333333333326,5874.3,2025-10-17,11,4151,14585,0.4705459770114942,True,14334680.00000001,82.61736132812501,mining,98.95338873650046,41.52811534498759,8375.411764705883,-0.3933727132249258,0.4956174235507297,False
PANW,5110220,10691,45946,15,0.2510255038344926,5301.94,2025-10-17,12,6353,42229,0.37241379310344835,True,14334680.00000001,50.04932763671876,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.8978158319100287,0.09525910235932143,False
PATH,45717230,41357,103090,22,0.27580586743933355,56654.520000000004,2025-10-17,21,29861,76835,0.2857142857142858,False,14334680.00000001,103.12548437500001,ai,79.03060400604784,32.27975642585164,66691.78947368421,0.74643934889346,0.44774627035285647,False
PD,2106780,3312,5768,4,2.0,6538.83,2025-10-17,3,3058,5577,2.0,True,14334680.00000001,87.50039843750001,ai,79.03060400604784,32.27975642585164,66691.78947368421,0.2623871853217899,0.04585272076417518,False
PEG,3007980,125,139,1,2.0,69.09,2025-11-21,1,125,139,2.0,True,14334680.00000001,30.07272076416015,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,-1.066501415388281,0.013225435156893738,False
PLTR,52047360,584440,688035,48,0.05042016806722694,430441.13,2025-10-17,46,414620,533141,0.13333333333333325,False,14334680.00000001,70.04424487304688,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.27838993003689844,6.216957188764654,False
PNW,1016830,524,16,2,1.8688524590163933,196.88,2025-10-17,1,144,0,,True,14334680.00000001,65.7229990234375,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,-0.4843025341835982,0.015235701300741587,False
POWI,2349640,3217,7095,5,0.761904761904762,4832.67,2025-10-17,5,3041,6649,0.8571428571428572,True,14334680.00000001,126.17224414062498,chips,87.10723650750882,35.79945756047588,32872.31707317073,1.091217864603781,0.0925094508315619,False
PPL,4700340,100,225,1,2.0,177.34,2025-10-17,1,100,225,2.0,True,14334680.00000001,52.2465712890625,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,-0.7043838780801808,0.01058034812551499,False
QCOM,8241530,84760,84123,16,0.2856271777003484,38684.82,2025-10-17,16,45714,75548,0.4477611940298507,True,14334680.00000001,52.00243310546875,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.980595958548748,1.3906534150983296,False
QRVO,1109000,671,1552,2,2.0,742.35,2025-10-17,2,671,1552,2.0,True,14334680.00000001,54.59029785156251,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.9083081384966678,0.02041231223544164,False
RBLX,6970860,11348,52344,26,0.2980917998968541,11366.1,2025-10-17,24,8147,45532,0.3410526315789473,True,14334680.00000001,74.04811108398437,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.15435348570577134,0.12215896535831759,False
RKLB,32342180,64962,208729,52,0.3999999999999999,94648.48,2025-10-17,43,41860,172507,0.5461254612546126,False,14334680.00000001,109.17990307617187,defense,82.68200137695312,35.88429860686697,10215.52,0.738426072904989,4.097686657164784,False
RMBS,1978710,2348,6777,8,1.239795918367347,2194.72,2025-10-17,5,1800,6045,1.6071428571428572,True,14334680.00000001,84.76577734374999,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.06540487826675613,0.05475732045274956,False
ROKU,2621210,6905,23965,16,0.5152321083172147,4563.43,2025-10-17,15,3767,20900,0.9902912621359223,True,14334680.00000001,60.88906298828126,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.5620098484769762,0.05648371455809284,False
S,5685660,2397,7981,5,0.4761904761904762,1915.0,2025-10-17,3,769,5644,0.6666666666666666,True,14334680.00000001,67.773759765625,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.34872766981003783,0.011530654763783753,False
SA,1737390,3551,7091,9,0.3404938271604939,9048.75,2025-10-17,8,2854,4407,0.5049645390070922,True,14334680.00000001,92.871474609375,mining,98.95338873650046,41.52811534498759,8375.411764705883,-0.14645292897597242,0.3407593656501524,False
SAND,6097320,614,1999,4,1.2527472527472527,662.83,2025-10-17,3,333,1466,1.7142857142857144,True,14334680.00000001,91.40658789062499,mining,98.95338873650046,41.52811534498759,8375.411764705883,-0.18172750636964216,0.039759239229677903,False
SANM,1168510,6722,11174,8,0.44655797101449274,5597.74,2025-10-17,4,381,3499,1.7647058823529411,True,14334680.00000001,69.48272705078126,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.49231219291394396,0.01159029949583199,False
SATL,7046660,734,4478,3,0.4222222222222223,1273.49,2025-11-21,3,734,4478,0.4222222222222223,True,14334680.00000001,164.6488681640625,defense,82.68200137695312,35.88429860686697,10215.52,2.284198659840152,0.07185145739032374,False
SCCO,2118490,632,2908,4,0.8230884557721141,617.26,2025-10-17,4,447,2660,0.6896551724137931,True,14334680.00000001,65.28355029296876,mining,98.95338873650046,41.52811534498759,8375.411764705883,-0.8107721278421951,0.053370510317315385,False
SGML,5365160,632,14106,3,0.9999999999999999,1062.19,2025-10-17,3,368,8079,1.2000000000000002,True,14334680.00000001,162.50018749999998,mining,98.95338873650046,41.52811534498759,8375.411764705883,1.5302114780696296,0.043938138247812224,False
SHOP,9084320,32263,65317,28,0.13165933005612368,25626.06,2025-10-17,23,26471,55082,0.22950819672131145,True,14334680.00000001,65.43003320312502,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.4213343689306972,0.39691542555542225,False
SITM,269280,53,182,1,0.21739130434782608,56.03,2025-10-17,1,53,182,0.21739130434782608,True,14334680.00000001,92.60261303710936,chips,87.10723650750882,35.79945756047588,32872.31707317073,0.15350446358907063,0.0016122988799976258,False
SKYT,2177800,599,3021,7,2.0,2187.79,2025-10-17,4,420,2777,2.0,True,14334680.00000001,132.03158984375,chips,87.10723650750882,35.79945756047588,32872.31707317073,1.254889218931618,0.012776708105641563,False
SMCI,32412540,221994,456263,50,0.1200000000000001,240518.33000000002,2025-10-17,42,139613,358600,0.3999999999999999,False,14334680.00000001,89.74619628906248,ai,79.03060400604784,32.27975642585164,66691.78947368421,0.33196013444614875,2.093406116431913,False
SMR,26257020,132375,234913,43,0.2608695652173913,245382.37,2025-10-17,41,77935,175207,0.4520081688223281,False,14334680.00000001,171.19155029296874,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,1.2380871791539299,8.245794311620108,False
SMTC,1990310,276,320,2,0.7390536723163842,190.32999999999998,2025-11-21,2,276,320,0.7390536723163842,True,14334680.00000001,68.945623046875,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.5073153253775836,0.0083961224694216,False
SNOW,4991820,59286,68311,32,0.17864741641337384,39651.86,2025-10-17,29,46322,57714,0.30769230769230765,True,14334680.00000001,59.570716796875004,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.6028511167323476,0.694568257435619,False
SO,5093920,1393,5557,2,0.650375939849624,1308.57,2025-10-17,2,1393,5557,0.650375939849624,True,14334680.00000001,39.30724755859375,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,-0.9156938640678417,0.14738424938842382,False
SOUN,60755220,99128,493464,36,0.15587044534412958,142479.13,2025-10-17,31,64932,386304,0.20471108797501297,False,14334680.00000001,121.28945605468748,ai,79.03060400604784,32.27975642585164,66691.78947368421,1.3091440806163,0.9736131015890853,False
SPCE,6306210,11011,45193,9,0.6666666666666667,23956.85,2025-10-17,7,7530,41614,0.6666666666666667,True,14334680.00000001,166.40641796874996,defense,82.68200137695312,35.88429860686697,10215.52,2.333176900266207,0.7371137249988253,False
SRE,3732340,23782,6753,2,1.0344827586206897,133601.41,2025-10-17,2,23782,6753,1.0344827586206897,True,14334680.00000001,74.1213525390625,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,-0.34715039233500317,2.516218391209975,False
SWBI,589650,735,7797,3,0.761904761904762,809.88,2025-10-17,2,499,4762,1.4285714285714286,True,14334680.00000001,73.04714453125001,defense,82.68200137695312,35.88429860686697,10215.52,-0.2684978450117831,0.048847244193149245,False
TDG,286360,192,22,1,2.0,239.81,2025-10-17,1,192,22,2.0,True,14334680.00000001,45.0200810546875,defense,82.68200137695312,35.88429860686697,10215.52,-1.0495375912142944,0.018794931633436183,False
TEAM,3124480,5951,5334,13,0.27100613233276594,9702.59,2025-10-17,12,5382,4286,0.27100613233276594,True,14334680.00000001,62.20740917968751,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.521168580221605,0.0806995889969885,False
TER,3113600,30473,6472,8,0.2832687338501292,257256.31,2025-10-17,5,30127,2728,1.7837837837837835,True,14334680.00000001,76.562734375,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.2945436286205182,0.9164854407111033,False
TMC,18167950,23725,53897,14,0.3999999999999999,69341.56999999999,2025-10-17,10,9740,35421,0.4592592592592592,False,14334680.00000001,183.203208984375,mining,98.95338873650046,41.52811534498759,8375.411764705883,2.0287417222761936,1.1629278981893778,False
TTD,11676310,59416,117369,30,0.20000000000000004,207816.26,2025-10-17,29,54588,104917,0.2168674698795181,True,14334680.00000001,71.5823154296875,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.2307417837389655,0.818511550384171,False
TTMI,2391740,4302,8136,5,0.8679245283018868,6675.05,2025-10-17,5,3268,4511,1.4285714285714286,True,14334680.00000001,68.26203613281251,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.5264102212403968,0.09941495735532531,False
TWLO,2842070,1250,6867,11,1.5,1693.77,2025-10-17,10,940,6521,1.721830985915493,True,14334680.00000001,84.86368920898438,ai,79.03060400604784,32.27975642585164,66691.78947368421,0.18070412694517876,0.014094688527902115,False
U,10565740,63373,175109,33,0.2469512195121952,71575.62,2025-10-17,27,36468,148368,0.3999999999999999,True,14334680.00000001,100.6838466796875,ai,79.03060400604784,32.27975642585164,66691.78947368421,0.6707994443321884,0.546813937484611,False
UCTT,441670,1141,1072,2,0.8185776487663279,926.45,2025-11-21,2,1141,1072,0.8185776487663279,True,14334680.00000001,82.49529223632813,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.1288272109539579,0.03471005702032625,False
UEC,21294100,17952,65620,17,0.18181818181818182,38108.21,2025-10-17,17,13476,56974,0.31932773109243706,False,14334680.00000001,160.7423837890625,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,1.0674435447942867,1.4258077133944003,False
UMC,8266350,100,1475,1,0.22222222222222215,50.0,2025-11-21,1,100,1475,0.22222222222222215,True,14334680.00000001,51.953605468750006,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.9819598796818059,0.0030420733584860865,False
UPST,6329370,57108,158252,39,0.25779504613890236,72403.62000000001,2025-10-17,36,48503,145194,0.4048192771084338,True,14334680.00000001,116.2113564453125,ai,79.03060400604784,32.27975642585164,66691.78947368421,1.151828779274431,0.7272709336902514,False
UROY,4975790,26148,30668,3,0.2337662337662338,69779.99,2025-10-17,3,13645,11626,0.375,True,14334680.00000001,278.1253046875,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,2.9844048858133787,1.4436885017265204,False
USAR,32717270,44237,73307,38,0.26865671641791045,110951.76,2025-10-17,34,33195,54830,0.3999999999999999,False,14334680.00000001,224.60981347656244,mining,98.95338873650046,41.52811534498759,8375.411764705883,3.025815732214022,3.9633872259133875,False
UUUU,36819970,56034,121222,26,0.23475609756097565,155688.68,2025-10-17,22,35761,82778,0.46153846153846156,False,14334680.00000001,198.82838769531247,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,1.6894198643761857,3.783638293165416,False
VALE,37320490,4603,65314,5,2.0,2609.73,2025-10-17,5,2711,60074,2.0,False,14334680.00000001,46.0942890625,mining,98.95338873650046,41.52811534498759,8375.411764705883,-1.2728509164184958,0.3236855782332036,False
VECO,1397210,100,25,1,2.0,77.93,2025-11-21,1,100,25,2.0,True,14334680.00000001,58.13030151367189,chips,87.10723650750882,35.79945756047588,32872.31707317073,-0.8094238563499547,0.0030420733584860865,False
VERX,1271500,1177,7776,2,0.17543859649122806,958.14,2025-10-17,1,213,6074,1.5555555555555556,True,14334680.00000001,155.46897265624997,ai,79.03060400604784,32.27975642585164,66691.78947368421,2.3679970704173448,0.0031937964430246283,False
VRNS,1255770,1110,2223,2,1.9629629629629632,847.06,2025-10-17,1,110,217,2.0,True,14334680.00000001,74.023697265625,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.15510980548827785,0.001649378444754503,False
VSAT,2635880,8744,8663,7,1.46875,17417.15,2025-10-17,5,6729,8156,2.0,True,14334680.00000001,117.48088134765626,defense,82.68200137695312,35.88429860686697,10215.52,0.9697522683094573,0.6587036195905838,False
VST,4267260,12186,41036,18,0.3682336182336182,9361.05,2025-10-17,15,8055,30182,0.5012345679012346,True,14334680.00000001,72.24148852539062,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,-0.3778501450162294,0.8522470415102326,False
WDAY,2180710,9092,9613,8,1.7999999999999998,16141.86,2025-10-17,7,8974,9508,1.8,True,14334680.00000001,57.87395642089845,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.6554153416165751,0.1345592923929719,False
WEC,1765800,142,1219,2,0.5846153846153846,130.14999999999998,2025-10-17,2,142,1219,0.5846153846153846,True,14334680.00000001,68.11555322265626,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,-0.4452301216802192,0.015024094338231287,False
WLDN,261040,97,68,1,1.4,77.3,2025-11-21,1,97,68,1.4,True,14334680.00000001,73.10817907714843,defense,82.68200137695312,35.88429860686697,10215.52,-0.26679697448433903,0.009495356085642238,False
WPM,2129080,1581,2910,8,0.6989010989010989,1220.6399999999999,2025-10-17,7,1342,2826,0.6285714285714284,True,14334680.00000001,55.15181567382814,mining,98.95338873650046,41.52811534498759,8375.411764705883,-1.054745025118486,0.16023092806675,False
XEL,4206860,225,2446,1,0.3749999999999999,52.24,2025-11-21,1,225,2446,0.3749999999999999,True,14334680.00000001,24.646749633789064,nuclear,95.37870717181582,61.23384879323365,9451.484848484848,-1.1551120651727294,0.02380578328240873,False
ZS,1342190,4290,6762,14,1.0237463837994216,12444.93,2025-10-17,11,3259,6619,1.0909090909090908,True,14334680.00000001,70.95976306152345,ai,79.03060400604784,32.27975642585164,66691.78947368421,-0.25002793819289043,0.04886658501322659,False
